Time_s,Pos_X_cm,Pos_Y_cm,Pos_Z_cm
2.6798954010009766,0.048717993195168674,0.11729319812729955,-5.772484838962555
2.7067835330963135,-0.01816295989556238,0.05930656334385276,-5.813911557197571
2.728217363357544,-0.08644320769235492,0.011934983194805682,-5.866307765245438
2.748249053955078,-0.17345254309475422,-0.024422677233815193,-5.934688076376915
2.7773637771606445,-0.31035386491566896,-0.0948588945902884,-6.037197634577751
2.797916889190674,-0.33742343075573444,-0.11322563514113426,-6.047341600060463
2.817657709121704,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.8389365673065186,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.860184669494629,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.8810787200927734,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.90794038772583,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.929764747619629,-0.3381958696991205,-0.11092558270320296,-6.045303121209145
2.943323850631714,-0.3376181237399578,-0.11329060653224587,-6.044290587306023
2.970405101776123,-0.3370401216670871,-0.1156566315330565,-6.04327879846096
2.9915993213653564,-0.3358833026140928,-0.12039166176691651,-6.041255965828896
3.0143256187438965,-0.3353044856339693,-0.12276065535843372,-6.040244922041893
3.0401554107666016,-0.3341460134834051,-0.1275016344152391,-6.038223579525948
3.0538883209228516,-0.3307550214231014,-0.13293863739818335,-6.034101918339729
3.074913740158081,-0.3217180725187063,-0.1445371424779296,-6.023753806948662
3.0964529514312744,-0.3115718252956867,-0.15210813144221902,-6.013311818242073
3.1166040897369385,-0.29439772479236126,-0.17961343983188272,-5.992675945162773
3.1448886394500732,-0.273373955860734,-0.23084436543285847,-5.964114144444466
3.1651229858398438,-0.24980821181088686,-0.28342597652226686,-5.933519825339317
3.186082601547241,-0.2179022878408432,-0.3689629724249244,-5.890174582600594
3.2065341472625732,-0.13681031996384263,-0.5552674643695354,-5.786530673503876
3.2280380725860596,-0.05187565693631768,-0.725341634824872,-5.687320604920387
3.249021530151367,0.03419598506297916,-0.877893716096878,-5.584198608994484
3.27632212638855,0.1688038231804967,-1.1055421084165573,-5.3961265832185745
3.297457218170166,0.2733991015702486,-1.2498246505856514,-5.238638073205948
3.3256170749664307,0.36927403416484594,-1.3593783602118492,-5.079581215977669
3.3465754985809326,0.5027810111641884,-1.4495941810309887,-4.833179339766502
3.366992235183716,0.6035597994923592,-1.4257710427045822,-4.628029838204384
3.387756109237671,0.7022323552519083,-1.3228429481387138,-4.425477236509323
3.4087975025177,0.8118018507957458,-1.1406129226088524,-4.166935384273529
3.430194139480591,0.8983374573290348,-0.9311944246292114,-3.9348460733890533
3.450268030166626,0.9759298525750637,-0.6685574539005756,-3.6978907883167267
3.4785068035125732,1.0410813614726067,-0.33648910466581583,-3.4243177622556686
3.491891384124756,1.070320699363947,-0.12428382178768516,-3.2559026032686234
3.519002914428711,1.0982450097799301,0.12961610918864608,-3.062218241393566
3.5401113033294678,1.0982480831444263,0.2709905384108424,-2.9539210721850395
3.5683367252349854,1.0552292689681053,0.4024642053991556,-2.842472679913044
3.5818254947662354,1.0233225300908089,0.4263102076947689,-2.8062744066119194
3.6101317405700684,1.0128415189683437,0.4195569548755884,-2.7947159484028816
3.6233160495758057,1.0183556005358696,0.3789301961660385,-2.7730509638786316
3.6513073444366455,1.0458430275321007,0.2726930193603039,-2.726544253528118
3.679966926574707,1.0831661522388458,0.14254249399527907,-2.674177661538124
3.69299578666687,1.1169154196977615,0.011679940507747233,-2.6259273290634155
3.7139244079589844,1.1568885296583176,-0.12914844555780292,-2.573900856077671
3.7352068424224854,1.1833933182060719,-0.2611622214317322,-2.53397598862648
3.755383014678955,1.2026193551719189,-0.367857632227242,-2.5044143199920654
3.776186466217041,1.2085532769560814,-0.47866194508969784,-2.483566291630268
3.797485828399658,1.2081481516361237,-0.5669613368809223,-2.470953017473221
3.8322789669036865,1.2168997898697853,-0.6369440350681543,-2.4559345096349716
3.8465263843536377,1.2222799472510815,-0.6563182920217514,-2.4500569328665733
3.8667893409729004,1.2222799472510815,-0.6563182920217514,-2.4500569328665733
3.8871774673461914,1.2222799472510815,-0.6563182920217514,-2.4500569328665733
3.915800094604492,1.2222799472510815,-0.6563182920217514,-2.4500569328665733
3.9287707805633545,1.2222799472510815,-0.6563182920217514,-2.4500569328665733
3.950201988220215,1.22509291395545,-0.6535917520523071,-2.4487026035785675
3.970419406890869,1.22509291395545,-0.6535917520523071,-2.4487026035785675
3.9995498657226562,1.2294963002204895,-0.6408854387700558,-2.4394528940320015
4.02000880241394,1.2274007312953472,-0.6090665701776743,-2.411961182951927
4.040190696716309,1.229917723685503,-0.5433592479676008,-2.353302203118801
4.060848712921143,1.196767296642065,-0.4535624757409096,-2.2449932992458344
4.0823073387146,1.127360388636589,-0.349204009398818,-2.106141857802868
4.10355806350708,1.0031865909695625,-0.21027936600148678,-1.950955018401146
4.1234941482543945,0.8669083006680012,-0.04779649316333234,-1.7901647835969925
4.152251243591309,0.7527203764766455,0.12546268990263343,-1.6483429819345474
4.165560960769653,0.6478807423263788,0.3002353711053729,-1.5591135248541832
4.19239354133606,0.5448790732771158,0.49516945146024227,-1.5286630019545555
4.214350938796997,0.4984104074537754,0.612290296703577,-1.5697702765464783
4.242585897445679,0.46325805597007275,0.7536105811595917,-1.6337912529706955
4.2629234790802,0.4726576618850231,0.8109154179692268,-1.674150489270687
4.284301996231079,0.5336378235369921,0.8360753767192364,-1.725250482559204
4.3043084144592285,0.6400456186383963,0.8193996734917164,-1.7927402630448341
4.324966669082642,0.7826513610780239,0.7489645387977362,-1.8751777708530426
4.353327035903931,0.9084560908377171,0.6223464384675026,-1.9932769238948822
4.373818874359131,0.9827951900660992,0.45846044085919857,-2.126331813633442
4.394091367721558,1.0054533369839191,0.2706844359636307,-2.2659016773104668
4.415791273117065,0.981149822473526,0.053167197620496154,-2.4054311215877533
4.436168909072876,0.9216214530169964,-0.17053858609870076,-2.5277527049183846
4.456555366516113,0.8438753895461559,-0.3672415157780051,-2.6205476373434067
4.477932453155518,0.757612194865942,-0.548819825053215,-2.6708560064435005
4.505179166793823,0.691062631085515,-0.742363091558218,-2.689187228679657
4.533622741699219,0.6865776143968105,-0.8867638185620308,-2.670549228787422
4.547239542007446,0.7013124879449606,-0.9762455709278584,-2.63817235827446
4.568431377410889,0.7057694718241692,-1.0638360865414143,-2.6011236011981964
4.5885937213897705,0.6969268899410963,-1.1496299877762794,-2.5486666709184647
4.609339237213135,0.6944562774151564,-1.1713506653904915,-2.4936258792877197
4.638109445571899,0.6873777601867914,-1.097333338111639,-2.4245621636509895
4.657958507537842,0.6847003940492868,-0.9833774529397488,-2.32270285487175
4.686628341674805,0.6936624646186829,-0.7390878163278103,-2.126273140311241
4.7004454135894775,0.7069143000990152,-0.555405393242836,-2.008451707661152
4.7276647090911865,0.743041979148984,-0.29796280432492495,-1.868549920618534
4.748958110809326,0.7902596145868301,-0.09742448455654085,-1.777571439743042
4.770702362060547,0.87064104154706,0.07069481653161347,-1.7239658161997795
4.790068864822388,0.9294177405536175,0.1595923793502152,-1.7095429822802544
4.810880899429321,0.9594352915883064,0.20655922126024961,-1.7352813854813576
4.832867383956909,0.9856059215962887,0.235404958948493,-1.7727063968777657
4.852809429168701,1.0002433322370052,0.21459551062434912,-1.8325377255678177
4.873265266418457,0.9977496229112148,0.12440435821190476,-1.9142914563417435
4.893840074539185,0.9883902966976166,-0.06922821048647165,-2.0537255331873894
4.915048837661743,0.9614833630621433,-0.2898125210776925,-2.2148530930280685
4.93615984916687,0.9073124267160892,-0.5631340201944113,-2.414487674832344
4.9635090827941895,0.8004582487046719,-0.9437667205929756,-2.667440287768841
4.985202312469482,0.7133590057492256,-1.2603058479726315,-2.8253233060240746
5.006119251251221,0.6274976301938295,-1.6403676941990852,-2.956147864460945
5.026132106781006,0.580111425369978,-1.9295290112495422,-3.0301138758659363
5.046732664108276,0.551007455214858,-2.2202210500836372,-3.066573850810528
5.068362236022949,0.5600741133093834,-2.3940742015838623,-3.0638743191957474
5.088805675506592,0.5907099228352308,-2.5201987475156784,-3.0469221994280815
5.116907835006714,0.612236000597477,-2.600615657866001,-3.035593405365944
5.138327121734619,0.609982293099165,-2.6039591059088707,-3.0332259833812714
5.151833772659302,0.6078945938497782,-2.584855444729328,-3.021436370909214
5.172520637512207,0.6312297191470861,-2.49674990773201,-2.9931964352726936
5.200098752975464,0.6796475499868393,-2.299882471561432,-2.9334845021367073
5.221447229385376,0.7251426111906767,-2.0141933113336563,-2.8677210211753845
5.241863489151001,0.7808810565620661,-1.672414131462574,-2.7928173542022705
5.269896745681763,0.8713170886039734,-1.0833343490958214,-2.6980333030223846
5.291049957275391,0.9461934678256512,-0.6266577634960413,-2.6276109740138054
5.310968637466431,1.0384313762187958,-0.021106320491526276,-2.543841488659382
5.339714050292969,1.092485524713993,0.40532960556447506,-2.4878568947315216
5.353328466415405,1.1290302500128746,0.7446050643920898,-2.448863908648491
5.37366509437561,1.1425637640058994,1.0009967721998692,-2.4402394890785217
5.39396333694458,1.1320216581225395,1.1456599459052086,-2.477817051112652
5.422556638717651,1.1104780249297619,1.205649971961975,-2.5102967396378517
5.442617177963257,1.0977569967508316,1.1974344961345196,-2.515803277492523
5.463292837142944,1.0750917717814445,1.1385013349354267,-2.528969384729862
5.484922409057617,1.0357516817748547,1.0312230326235294,-2.547193691134453
5.50611686706543,0.9809007868170738,0.8541886694729328,-2.5824321433901787
5.526405334472656,0.9215229190886021,0.6234222557395697,-2.6395754888653755
5.547033071517944,0.8490567095577717,0.2994142472743988,-2.7184871956706047
5.575209856033325,0.7947817444801331,-0.19607329741120338,-2.8003985062241554
5.595487356185913,0.7987544871866703,-0.6457084324210882,-2.8510550037026405
5.610346078872681,0.822819396853447,-1.0072612203657627,-2.87821926176548
5.637798070907593,0.857940036803484,-1.5133011154830456,-2.8887996450066566
5.6587913036346436,0.8954043500125408,-1.8345829099416733,-2.859576977789402
5.678895950317383,0.9319092147052288,-1.9696863368153572,-2.833321690559387
5.692688226699829,0.9266810491681099,-1.9730070605874062,-2.8244616463780403
5.721235036849976,0.8887477219104767,-1.921534538269043,-2.784539759159088
5.741672992706299,0.8674142882227898,-1.798108033835888,-2.739606983959675
5.762232065200806,0.853180605918169,-1.613682508468628,-2.6895932853221893
5.797440767288208,0.8374208584427834,-1.3043319806456566,-2.614500932395458
5.811209440231323,0.8323433808982372,-1.0859666392207146,-2.5651920586824417
5.831846237182617,0.8252546191215515,-0.9083104319870472,-2.5167781859636307
5.85312032699585,0.8036342449486256,-0.7335888221859932,-2.4506498128175735
5.8801655769348145,0.7378738839179277,-0.5141669884324074,-2.367134392261505
5.900994777679443,0.6602124776691198,-0.4163429606705904,-2.3225419223308563
5.9225664138793945,0.5751518998295069,-0.3618276212364435,-2.298194356262684
5.943660259246826,0.47447807155549526,-0.3278362797573209,-2.2686194628477097
5.963429689407349,0.3605452599003911,-0.3114283783361316,-2.2370411083102226
5.991959571838379,0.22100312635302544,-0.30577878933399916,-2.2003404796123505
6.006386995315552,0.10857102461159229,-0.31419582664966583,-2.182435244321823
6.026317596435547,0.003533250855980441,-0.33827987499535084,-2.179594524204731
6.054227113723755,-0.09256100747734308,-0.38164679426699877,-2.194831892848015
6.0758326053619385,-0.1170142088085413,-0.4059591796249151,-2.2094056010246277
6.096561431884766,-0.0906097877305001,-0.4128857981413603,-2.2199394181370735
6.116846561431885,0.023237049754243344,-0.4222878720611334,-2.2500069811940193
6.144260406494141,0.2749956212937832,-0.4097113385796547,-2.2948333993554115
6.158509016036987,0.5762412212789059,-0.3859435208141804,-2.3410826921463013
6.185984373092651,1.1133085936307907,-0.36176100838929415,-2.4276405572891235
6.207190990447998,1.5626860782504082,-0.36562022287398577,-2.5119049474596977
6.227524518966675,2.0400384441018105,-0.4079022444784641,-2.6150627061724663
6.248368501663208,2.485194429755211,-0.5084748845547438,-2.7157509699463844
6.276792526245117,2.8271038085222244,-0.6352609023451805,-2.8036804869771004
6.296876668930054,2.949018217623234,-0.6931786425411701,-2.8670065104961395
6.317598819732666,2.8941813856363297,-0.6750088185071945,-2.8556333854794502
6.339306116104126,2.7874546125531197,-0.6501774303615093,-2.8307922184467316
6.359754800796509,2.4950558319687843,-0.5617256741970778,-2.776564471423626
6.380230903625488,2.1902676671743393,-0.45589860528707504,-2.7222376316785812
6.400862216949463,1.7000310122966766,-0.28358460403978825,-2.6449449360370636
6.422248125076294,1.1035065166652203,-0.12526371283456683,-2.5581225752830505
6.449907302856445,0.34880531020462513,-0.02438342198729515,-2.4382224306464195
6.470870494842529,-0.22747500333935022,0.047184203867800534,-2.3453569039702415
6.49239706993103,-0.7528274785727262,0.12938128784298897,-2.2233983501791954
6.512037038803101,-1.1192522943019867,0.2204969059675932,-2.119261585175991
6.533341884613037,-1.3231386430561543,0.27849378529936075,-2.0626457408070564
6.554006338119507,-1.3408979400992393,0.28669110033661127,-2.0557325333356857
6.57519268989563,-1.2542921118438244,0.28074129950255156,-2.0658934488892555
6.602804899215698,-0.942889042198658,0.27692043222486973,-2.096191793680191
6.625750541687012,-0.536918081343174,0.258497497998178,-2.1596062928438187
6.637835502624512,-0.10139875812456012,0.22165137343108654,-2.2584984079003334
6.664793968200684,0.3980850800871849,0.1601717434823513,-2.401880919933319
6.686198949813843,0.927882082760334,0.08645924390293658,-2.5735335424542427
6.707060098648071,1.4113792218267918,0.000791149795986712,-2.7391035109758377
6.73447847366333,1.915721781551838,-0.12819330440834165,-2.917356416583061
6.7551188468933105,2.0992986857891083,-0.215115025639534,-2.9788339510560036
6.777292490005493,2.116183377802372,-0.24341766256839037,-2.976732514798641
6.797867059707642,2.0463835448026657,-0.22429674863815308,-2.939331531524658
6.825782299041748,1.84614397585392,-0.19063904182985425,-2.850004844367504
6.8463969230651855,1.448250561952591,-0.10776033159345388,-2.7085795998573303
6.867629528045654,1.0019415989518166,-0.00616201723460108,-2.6078835129737854
6.895136833190918,0.5042832344770432,0.07090427097864449,-2.5353336706757545
6.915359020233154,-0.054998137056827545,0.08997762924991548,-2.4529285728931427
6.936214208602905,-0.6153399590402842,0.09320068638771772,-2.3609591647982597
6.9576311111450195,-1.0146541520953178,0.1218035351485014,-2.2924447432160378
6.978579998016357,-1.2972972355782986,0.16673748614266515,-2.2314833477139473
6.99837064743042,-1.3617205433547497,0.1839377684518695,-2.21475251019001
7.019145727157593,-1.3107786886394024,0.17371667781844735,-2.2255072370171547
7.040465831756592,-1.057168748229742,0.12970783282071352,-2.2781621664762497
7.061660528182983,-0.6982283666729927,0.044093464384786785,-2.377295307815075
7.088384389877319,-0.1835437840782106,-0.09974371641874313,-2.5544611737132072
7.116835355758667,0.2813867526128888,-0.2570169512182474,-2.731529250741005
7.137216806411743,0.9817422367632389,-0.5635742098093033,-2.992807701230049
7.158915042877197,1.4238301664590836,-0.8150623179972172,-3.142329677939415
7.179765224456787,1.689114235341549,-0.9977132081985474,-3.207394853234291
7.199810981750488,1.805003173649311,-1.0908175259828568,-3.2210517674684525
7.221030950546265,1.7969420179724693,-1.0923078283667564,-3.213956207036972
7.2420454025268555,1.7469698563218117,-1.0764773003757,-3.1822115182876587
7.263116121292114,1.6564032062888145,-1.0505510494112968,-3.124380297958851
7.29080057144165,1.50678139179945,-0.9748287498950958,-3.0474811792373657
7.3133625984191895,1.3712717220187187,-0.905600655823946,-2.9858101159334183
7.3254663944244385,1.3111203908920288,-0.8834297768771648,-2.953154221177101
7.352685451507568,1.267885323613882,-0.8689997717738152,-2.929282747209072
7.3731913566589355,1.267885323613882,-0.8689997717738152,-2.929282747209072
7.3942930698394775,1.267885323613882,-0.8689997717738152,-2.929282747209072
7.414828777313232,1.267885323613882,-0.8689997717738152,-2.929282747209072
7.43558931350708,1.267885323613882,-0.8689997717738152,-2.929282747209072
7.464106798171997,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.48482608795166,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.5051093101501465,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.526737213134766,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.5477776527404785,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.567816972732544,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.588648557662964,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.61016583442688,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.6381447315216064,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.651763677597046,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.672468662261963,1.2711376883089542,-0.8698227815330029,-2.931196801364422
7.693793535232544,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.714921474456787,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.741624116897583,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.762294769287109,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.782828092575073,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.817837953567505,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.832468509674072,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.859963893890381,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.880606412887573,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.90092921257019,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.922178030014038,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.950353145599365,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.970277547836304,1.2721939012408257,-0.8735872805118561,-2.930113859474659
7.991195440292358,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.012420892715454,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.039859294891357,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.053595304489136,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.081920385360718,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.102259159088135,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.123369693756104,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.145718574523926,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.166566848754883,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.185612201690674,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.21666431427002,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.229748487472534,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.25031328201294,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.276430368423462,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.297850370407104,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.319326162338257,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.347142696380615,1.2721939012408257,-0.8735872805118561,-2.930113859474659
8.367107391357422,1.2721939012408257,-0.8735872805118561,-2.930113859474659
